filename,width,height,class,xmin,ymin,xmax,ymax
imagen_nueva420.jpg,200,60,d,88,4,120,51
imagen_nueva420.jpg,200,60,d,119,2,154,49
imagen_nueva423.jpg,200,60,8,8,8,42,48
imagen_nueva423.jpg,200,60,w,41,16,87,51
imagen_nueva423.jpg,200,60,y,86,14,118,56
imagen_nueva423.jpg,200,60,f,118,6,142,47
imagen_nueva423.jpg,200,60,3,141,3,171,52
imagen_nueva424.jpg,200,60,p,7,21,38,56
imagen_nueva424.jpg,200,60,m,37,19,69,51
imagen_nueva424.jpg,200,60,r,67,17,95,50
imagen_nueva424.jpg,200,60,y,95,20,126,58
imagen_nueva424.jpg,200,60,4,125,14,155,49
imagen_nueva425.jpg,200,60,b,10,6,43,54
imagen_nueva425.jpg,200,60,g,44,17,77,58
imagen_nueva425.jpg,200,60,f,77,7,101,51
imagen_nueva425.jpg,200,60,p,101,14,133,60
imagen_nueva425.jpg,200,60,f,132,7,157,52
imagen_nueva426.jpg,200,60,g,10,16,42,57
imagen_nueva426.jpg,200,60,k,44,7,77,53
imagen_nueva426.jpg,200,60,b,79,3,109,54
imagen_nueva426.jpg,200,60,g,107,14,142,60
imagen_nueva426.jpg,200,60,h,144,7,178,52
imagen_nueva427.jpg,200,60,2,9,6,42,50
imagen_nueva427.jpg,200,60,m,43,14,91,52
imagen_nueva427.jpg,200,60,2,94,6,125,51
imagen_nueva427.jpg,200,60,a,127,15,159,54
imagen_nueva427.jpg,200,60,g,160,15,193,58
imagen_nueva428.jpg,200,60,w,7,14,53,51
imagen_nueva428.jpg,200,60,b,55,6,88,54
imagen_nueva428.jpg,200,60,m,88,16,137,50
imagen_nueva428.jpg,200,60,f,137,7,161,55
imagen_nueva428.jpg,200,60,8,161,5,192,50
imagen_nueva43.png,200,60,r,10,15,36,47
imagen_nueva43.png,200,60,d,34,7,67,48
imagen_nueva43.png,200,60,g,68,16,100,58
imagen_nueva43.png,200,60,6,101,8,134,46
imagen_nueva43.png,200,60,e,134,17,167,45
imagen_nueva430.jpg,200,60,e,7,17,38,51
imagen_nueva430.jpg,200,60,5,39,8,69,48
imagen_nueva430.jpg,200,60,y,69,13,99,59
imagen_nueva430.jpg,200,60,k,99,6,130,54
imagen_nueva430.jpg,200,60,b,128,5,160,52
imagen_nueva431.jpg,200,60,7,10,13,36,51
imagen_nueva431.jpg,200,60,k,36,11,67,56
imagen_nueva431.jpg,200,60,w,67,23,98,51
imagen_nueva431.jpg,200,60,k,96,12,125,49
imagen_nueva431.jpg,200,60,6,127,13,155,48
imagen_nueva432.jpg,200,60,x,8,21,38,49
imagen_nueva432.jpg,200,60,w,39,19,68,50
imagen_nueva432.jpg,200,60,b,66,13,96,48
imagen_nueva432.jpg,200,60,w,96,20,127,47
imagen_nueva432.jpg,200,60,4,126,12,154,48
imagen_nueva433.jpg,200,60,w,7,16,53,46
imagen_nueva433.jpg,200,60,x,53,14,86,51
imagen_nueva433.jpg,200,60,4,84,8,118,51
imagen_nueva433.jpg,200,60,4,118,5,153,51
imagen_nueva433.jpg,200,60,2,152,4,186,49
imagen_nueva436.jpg,200,60,6,7,7,40,49
imagen_nueva436.jpg,200,60,f,41,7,65,52
imagen_nueva436.jpg,200,60,f,63,2,82,58
imagen_nueva436.jpg,200,60,x,77,16,104,51
imagen_nueva436.jpg,200,60,b,104,7,133,50
imagen_nueva437.jpg,200,60,m,9,16,54,49
imagen_nueva437.jpg,200,60,3,54,6,85,54
imagen_nueva437.jpg,200,60,w,88,16,129,50
imagen_nueva437.jpg,200,60,4,126,7,157,55
imagen_nueva437.jpg,200,60,2,157,4,189,53
imagen_nueva438.jpg,200,60,y,5,15,39,60
imagen_nueva438.jpg,200,60,x,37,13,66,53
imagen_nueva438.jpg,200,60,w,67,13,105,51
imagen_nueva438.jpg,200,60,x,105,15,134,54
imagen_nueva438.jpg,200,60,p,131,13,164,56
imagen_nueva439.jpg,200,60,8,11,6,40,48
imagen_nueva439.jpg,200,60,5,40,4,70,55
imagen_nueva439.jpg,200,60,e,71,15,100,49
imagen_nueva439.jpg,200,60,y,101,10,133,56
imagen_nueva439.jpg,200,60,b,131,2,160,48
imagen_nueva44.png,200,60,g,7,23,38,57
imagen_nueva44.png,200,60,p,38,22,68,57
imagen_nueva44.png,200,60,4,68,13,93,48
imagen_nueva44.png,200,60,g,96,21,125,56
imagen_nueva44.png,200,60,p,125,20,154,56
imagen_nueva440.jpg,200,60,d,7,5,41,55
imagen_nueva440.jpg,200,60,4,40,2,69,55
imagen_nueva440.jpg,200,60,3,69,6,100,52
imagen_nueva440.jpg,200,60,h,101,3,132,59
imagen_nueva440.jpg,200,60,w,131,13,174,49
imagen_nueva441.jpg,200,60,b,4,5,40,55
imagen_nueva441.jpg,200,60,k,40,3,70,55
imagen_nueva441.jpg,200,60,a,68,11,96,51
imagen_nueva441.jpg,200,60,7,98,5,129,49
imagen_nueva441.jpg,200,60,8,127,4,161,48
imagen_nueva442.jpg,200,60,g,7,22,39,60
imagen_nueva442.jpg,200,60,r,39,19,66,50
imagen_nueva442.jpg,200,60,w,67,18,98,54
imagen_nueva442.jpg,200,60,2,98,12,123,54
imagen_nueva442.jpg,200,60,b,122,9,161,49
imagen_nueva443.jpg,200,60,e,7,21,38,52
imagen_nueva443.jpg,200,60,c,38,17,67,53
imagen_nueva443.jpg,200,60,e,68,16,96,51
imagen_nueva443.jpg,200,60,r,97,19,125,50
imagen_nueva443.jpg,200,60,x,125,13,159,50
imagen_nueva445.jpg,200,60,d,7,4,42,47
imagen_nueva445.jpg,200,60,e,43,18,76,53
imagen_nueva445.jpg,200,60,m,77,13,126,51
imagen_nueva445.jpg,200,60,e,128,11,160,50
imagen_nueva445.jpg,200,60,b,162,3,195,48
imagen_nueva446.jpg,200,60,8,7,9,42,48
imagen_nueva446.jpg,200,60,f,42,5,67,55
imagen_nueva446.jpg,200,60,b,66,4,98,56
imagen_nueva446.jpg,200,60,3,100,3,131,51
imagen_nueva446.jpg,200,60,d,129,7,168,49
imagen_nueva447.jpg,200,60,5,11,14,37,51
imagen_nueva447.jpg,200,60,r,39,22,68,54
imagen_nueva447.jpg,200,60,2,69,14,96,50
imagen_nueva447.jpg,200,60,n,95,20,126,50
imagen_nueva447.jpg,200,60,a,126,15,158,50
imagen_nueva448.jpg,200,60,a,6,14,38,49
imagen_nueva448.jpg,200,60,r,38,10,62,52
imagen_nueva448.jpg,200,60,c,61,11,85,52
imagen_nueva448.jpg,200,60,5,85,7,114,54
imagen_nueva448.jpg,200,60,b,116,5,148,51
imagen_nueva449.jpg,200,60,h,8,12,37,47
imagen_nueva449.jpg,200,60,m,35,20,69,47
imagen_nueva449.jpg,200,60,r,69,22,96,54
imagen_nueva449.jpg,200,60,p,96,19,125,60
imagen_nueva449.jpg,200,60,y,124,15,157,56
imagen_nueva45.png,200,60,p,10,16,43,56
imagen_nueva45.png,200,60,n,45,16,77,48
imagen_nueva45.png,200,60,e,79,18,111,47
imagen_nueva45.png,200,60,e,112,15,143,47
imagen_nueva45.png,200,60,2,146,7,176,47
imagen_nueva450.jpg,200,60,c,9,16,38,50
imagen_nueva450.jpg,200,60,c,38,15,65,54
imagen_nueva450.jpg,200,60,d,66,7,97,54
imagen_nueva450.jpg,200,60,y,97,14,132,59
imagen_nueva450.jpg,200,60,h,132,4,166,49
imagen_nueva451.jpg,200,60,c,4,15,38,50
imagen_nueva451.jpg,200,60,c,38,12,65,49
imagen_nueva451.jpg,200,60,h,66,3,99,56
imagen_nueva451.jpg,200,60,3,101,7,132,49
imagen_nueva451.jpg,200,60,d,134,4,170,51
imagen_nueva452.jpg,200,60,g,7,16,43,58
imagen_nueva452.jpg,200,60,n,45,15,77,50
imagen_nueva452.jpg,200,60,a,79,13,109,53
imagen_nueva452.jpg,200,60,b,111,6,146,54
imagen_nueva452.jpg,200,60,c,146,11,176,48
imagen_nueva453.jpg,200,60,m,9,17,55,55
imagen_nueva453.jpg,200,60,r,56,17,79,50
imagen_nueva453.jpg,200,60,p,78,12,106,60
imagen_nueva453.jpg,200,60,3,105,1,137,56
imagen_nueva453.jpg,200,60,g,137,15,169,56
imagen_nueva454.jpg,200,60,f,8,11,39,52
imagen_nueva454.jpg,200,60,n,39,22,68,49
imagen_nueva454.jpg,200,60,a,67,19,97,51
imagen_nueva454.jpg,200,60,f,97,11,125,50
imagen_nueva454.jpg,200,60,y,124,23,155,58
imagen_nueva455.jpg,200,60,2,8,13,36,59
imagen_nueva455.jpg,200,60,n,38,18,67,55
imagen_nueva455.jpg,200,60,7,68,10,94,52
imagen_nueva455.jpg,200,60,g,94,21,126,58
imagen_nueva455.jpg,200,60,c,125,17,157,50
imagen_nueva457.jpg,200,60,m,6,20,40,52
imagen_nueva457.jpg,200,60,f,39,14,66,56
imagen_nueva457.jpg,200,60,k,67,11,96,49
imagen_nueva457.jpg,200,60,m,94,22,126,50
imagen_nueva457.jpg,200,60,y,126,14,155,57
imagen_nueva458.jpg,200,60,x,7,16,39,50
imagen_nueva458.jpg,200,60,7,40,7,69,53
imagen_nueva458.jpg,200,60,w,70,14,108,51
imagen_nueva458.jpg,200,60,k,108,4,139,55
imagen_nueva458.jpg,200,60,7,138,8,170,48
imagen_nueva459.jpg,200,60,w,4,21,38,54
imagen_nueva459.jpg,200,60,m,38,19,69,50
imagen_nueva459.jpg,200,60,k,67,13,96,52
imagen_nueva459.jpg,200,60,a,97,20,125,50
imagen_nueva459.jpg,200,60,6,129,12,156,49
imagen_nueva46.png,200,60,h,8,12,38,48
imagen_nueva46.png,200,60,3,41,13,66,49
imagen_nueva46.png,200,60,4,68,13,93,48
imagen_nueva46.png,200,60,p,95,22,125,57
imagen_nueva46.png,200,60,b,123,12,154,47
imagen_nueva460.jpg,200,60,x,7,15,41,56
imagen_nueva460.jpg,200,60,5,42,8,73,56
imagen_nueva460.jpg,200,60,r,75,15,99,51
imagen_nueva460.jpg,200,60,p,101,13,134,57
imagen_nueva460.jpg,200,60,2,132,5,167,51
imagen_nueva461.jpg,200,60,b,9,6,39,50
imagen_nueva461.jpg,200,60,p,38,15,70,54
imagen_nueva461.jpg,200,60,5,70,5,99,49
imagen_nueva461.jpg,200,60,e,99,15,131,47
imagen_nueva461.jpg,200,60,n,132,13,161,47
imagen_nueva462.jpg,200,60,a,9,17,37,57
imagen_nueva462.jpg,200,60,4,36,5,67,51
imagen_nueva462.jpg,200,60,y,67,15,100,55
imagen_nueva462.jpg,200,60,6,99,4,128,47
imagen_nueva462.jpg,200,60,x,127,15,159,53
imagen_nueva463.jpg,200,60,5,8,9,38,50
imagen_nueva463.jpg,200,60,h,39,6,69,59
imagen_nueva463.jpg,200,60,4,68,1,99,57
imagen_nueva463.jpg,200,60,d,100,5,134,56
imagen_nueva463.jpg,200,60,d,133,3,165,60
imagen_nueva464.jpg,200,60,3,11,12,36,52
imagen_nueva464.jpg,200,60,5,40,10,65,50
imagen_nueva464.jpg,200,60,5,69,12,95,48
imagen_nueva464.jpg,200,60,c,97,20,125,48
imagen_nueva464.jpg,200,60,c,125,10,157,48
imagen_nueva465.jpg,200,60,g,9,15,41,58
imagen_nueva465.jpg,200,60,5,43,7,76,51
imagen_nueva465.jpg,200,60,f,74,5,100,56
imagen_nueva465.jpg,200,60,2,99,6,129,51
imagen_nueva465.jpg,200,60,a,131,16,163,52
imagen_nueva466.jpg,200,60,f,8,8,32,48
imagen_nueva466.jpg,200,60,p,32,14,65,56
imagen_nueva466.jpg,200,60,6,64,8,96,52
imagen_nueva466.jpg,200,60,w,96,15,142,51
imagen_nueva466.jpg,200,60,x,142,10,174,50
imagen_nueva467.jpg,200,60,4,10,13,37,50
imagen_nueva467.jpg,200,60,h,37,9,68,51
imagen_nueva467.jpg,200,60,e,66,19,97,49
imagen_nueva467.jpg,200,60,k,96,12,126,49
imagen_nueva467.jpg,200,60,f,125,8,156,50
imagen_nueva468.jpg,200,60,g,7,21,39,59
imagen_nueva468.jpg,200,60,e,38,18,67,52
imagen_nueva468.jpg,200,60,m,65,21,98,50
imagen_nueva468.jpg,200,60,8,98,13,122,47
imagen_nueva468.jpg,200,60,e,124,19,158,50
imagen_nueva469.jpg,200,60,7,9,12,36,52
imagen_nueva469.jpg,200,60,k,36,9,68,52
imagen_nueva469.jpg,200,60,8,66,8,94,49
imagen_nueva469.jpg,200,60,p,93,18,126,58
imagen_nueva469.jpg,200,60,f,125,12,157,49
imagen_nueva47.png,200,60,h,9,7,37,48
imagen_nueva47.png,200,60,3,40,8,68,49
imagen_nueva47.png,200,60,g,70,16,98,56
imagen_nueva47.png,200,60,e,102,17,130,47
imagen_nueva47.png,200,60,8,131,10,161,47
imagen_nueva470.jpg,200,60,r,8,15,35,48
imagen_nueva470.jpg,200,60,8,35,5,65,53
imagen_nueva470.jpg,200,60,7,67,6,98,46
imagen_nueva470.jpg,200,60,b,101,4,136,53
imagen_nueva470.jpg,200,60,k,136,2,170,54
imagen_nueva471.jpg,200,60,w,10,15,50,49
imagen_nueva471.jpg,200,60,n,50,14,77,54
imagen_nueva471.jpg,200,60,x,77,12,108,51
imagen_nueva471.jpg,200,60,k,108,8,137,49
imagen_nueva471.jpg,200,60,5,134,6,164,48
imagen_nueva472.jpg,200,60,7,10,12,36,49
imagen_nueva472.jpg,200,60,w,35,21,68,49
imagen_nueva472.jpg,200,60,k,66,12,97,51
imagen_nueva472.jpg,200,60,h,94,11,125,53
imagen_nueva472.jpg,200,60,g,124,22,157,58
imagen_nueva473.jpg,200,60,6,8,7,42,49
imagen_nueva473.jpg,200,60,5,43,4,75,52
imagen_nueva473.jpg,200,60,p,76,16,109,57
imagen_nueva473.jpg,200,60,e,108,15,142,48
imagen_nueva473.jpg,200,60,2,143,7,177,49
imagen_nueva474.jpg,200,60,g,6,17,42,58
imagen_nueva474.jpg,200,60,6,43,7,76,53
imagen_nueva474.jpg,200,60,f,74,4,99,56
imagen_nueva474.jpg,200,60,d,98,2,131,52
imagen_nueva474.jpg,200,60,7,132,7,163,49
imagen_nueva476.jpg,200,60,n,10,15,42,52
imagen_nueva476.jpg,200,60,b,46,5,79,49
imagen_nueva476.jpg,200,60,y,77,15,109,59
imagen_nueva476.jpg,200,60,3,110,8,142,49
imagen_nueva476.jpg,200,60,h,146,7,177,48
imagen_nueva477.jpg,200,60,3,9,9,41,51
imagen_nueva477.jpg,200,60,7,44,6,75,50
imagen_nueva477.jpg,200,60,x,74,16,108,50
imagen_nueva477.jpg,200,60,g,107,14,143,58
imagen_nueva477.jpg,200,60,3,142,6,174,47
imagen_nueva478.jpg,200,60,m,9,16,56,54
imagen_nueva478.jpg,200,60,f,57,5,80,47
imagen_nueva478.jpg,200,60,y,73,17,102,57
imagen_nueva478.jpg,200,60,h,102,5,132,51
imagen_nueva478.jpg,200,60,7,132,4,165,49
imagen_nueva479.jpg,200,60,c,9,22,38,51
imagen_nueva479.jpg,200,60,e,38,21,67,50
imagen_nueva479.jpg,200,60,f,67,14,97,51
imagen_nueva479.jpg,200,60,6,97,10,124,50
imagen_nueva479.jpg,200,60,n,124,21,157,50
imagen_nueva48.png,200,60,3,8,8,39,49
imagen_nueva48.png,200,60,r,40,16,64,46
imagen_nueva48.png,200,60,h,60,6,90,47
imagen_nueva48.png,200,60,8,90,6,120,46
imagen_nueva48.png,200,60,3,121,6,152,47
imagen_nueva480.jpg,200,60,d,5,6,42,52
imagen_nueva480.jpg,200,60,3,41,4,68,57
imagen_nueva480.jpg,200,60,k,68,5,102,52
imagen_nueva480.jpg,200,60,7,101,7,131,49
imagen_nueva480.jpg,200,60,y,128,17,160,55
imagen_nueva481.jpg,200,60,a,8,22,39,53
imagen_nueva481.jpg,200,60,w,36,20,68,51
imagen_nueva481.jpg,200,60,3,68,13,95,54
imagen_nueva481.jpg,200,60,5,95,11,124,50
imagen_nueva481.jpg,200,60,8,125,10,154,51
imagen_nueva482.jpg,200,60,k,5,5,39,48
imagen_nueva482.jpg,200,60,p,38,17,67,58
imagen_nueva482.jpg,200,60,3,67,7,96,51
imagen_nueva482.jpg,200,60,8,97,6,130,54
imagen_nueva482.jpg,200,60,r,130,14,154,47
imagen_nueva483.jpg,200,60,8,9,8,42,49
imagen_nueva483.jpg,200,60,8,43,7,76,53
imagen_nueva483.jpg,200,60,8,76,4,109,50
imagen_nueva483.jpg,200,60,x,109,12,144,53
imagen_nueva483.jpg,200,60,p,144,15,178,58
imagen_nueva485.jpg,200,60,p,6,14,40,56
imagen_nueva485.jpg,200,60,y,38,16,69,57
imagen_nueva485.jpg,200,60,g,69,16,97,58
imagen_nueva485.jpg,200,60,n,98,14,127,49
imagen_nueva485.jpg,200,60,y,125,12,159,56
imagen_nueva486.jpg,200,60,w,6,17,54,50
imagen_nueva486.jpg,200,60,k,55,7,87,54
imagen_nueva486.jpg,200,60,4,86,9,119,52
imagen_nueva486.jpg,200,60,f,118,5,143,56
imagen_nueva486.jpg,200,60,e,142,17,174,51
imagen_nueva487.jpg,200,60,c,7,17,36,50
imagen_nueva487.jpg,200,60,d,36,3,67,52
imagen_nueva487.jpg,200,60,8,66,5,96,52
imagen_nueva487.jpg,200,60,r,96,16,120,47
imagen_nueva487.jpg,200,60,p,117,15,148,57
imagen_nueva488.jpg,200,60,k,8,7,39,50
imagen_nueva488.jpg,200,60,d,38,4,69,57
imagen_nueva488.jpg,200,60,3,68,4,95,53
imagen_nueva488.jpg,200,60,b,98,4,129,55
imagen_nueva488.jpg,200,60,n,129,13,159,51
imagen_nueva489.jpg,200,60,d,6,13,40,51
imagen_nueva489.jpg,200,60,g,38,22,68,59
imagen_nueva489.jpg,200,60,k,66,13,97,53
imagen_nueva489.jpg,200,60,7,96,12,123,50
imagen_nueva489.jpg,200,60,n,124,21,158,50
imagen_nueva49.png,200,60,y,7,15,42,58
imagen_nueva49.png,200,60,4,42,8,74,48
imagen_nueva49.png,200,60,a,75,16,106,48
imagen_nueva49.png,200,60,x,107,16,140,48
imagen_nueva49.png,200,60,h,141,7,172,48
imagen_nueva490.jpg,200,60,6,10,12,37,51
imagen_nueva490.jpg,200,60,6,40,12,66,50
imagen_nueva490.jpg,200,60,x,65,21,96,49
imagen_nueva490.jpg,200,60,p,95,19,125,56
imagen_nueva490.jpg,200,60,e,125,17,156,48
imagen_nueva491.jpg,200,60,p,3,20,38,60
imagen_nueva491.jpg,200,60,h,38,13,68,48
imagen_nueva491.jpg,200,60,e,67,19,95,51
imagen_nueva491.jpg,200,60,x,96,21,126,50
imagen_nueva491.jpg,200,60,k,125,12,156,49
imagen_nueva492.jpg,200,60,4,7,8,43,47
imagen_nueva492.jpg,200,60,k,43,5,77,53
imagen_nueva492.jpg,200,60,y,75,15,106,58
imagen_nueva492.jpg,200,60,2,107,9,140,53
imagen_nueva492.jpg,200,60,8,139,7,172,49
imagen_nueva493.jpg,200,60,e,7,23,38,51
imagen_nueva493.jpg,200,60,h,38,11,68,48
imagen_nueva493.jpg,200,60,3,68,10,95,51
imagen_nueva493.jpg,200,60,7,97,10,123,51
imagen_nueva493.jpg,200,60,r,126,20,155,49
imagen_nueva494.jpg,200,60,7,7,7,41,51
imagen_nueva494.jpg,200,60,g,41,16,76,57
imagen_nueva494.jpg,200,60,3,75,7,109,49
imagen_nueva494.jpg,200,60,7,110,5,143,54
imagen_nueva494.jpg,200,60,m,143,16,193,51
imagen_nueva495.jpg,200,60,h,10,7,43,50
imagen_nueva495.jpg,200,60,6,43,3,77,50
imagen_nueva495.jpg,200,60,n,78,14,110,47
imagen_nueva495.jpg,200,60,7,112,7,145,50
imagen_nueva495.jpg,200,60,7,146,4,178,48
imagen_nueva497.jpg,200,60,4,3,12,38,50
imagen_nueva497.jpg,200,60,8,37,8,65,55
imagen_nueva497.jpg,200,60,b,64,12,97,54
imagen_nueva497.jpg,200,60,4,96,8,123,55
imagen_nueva497.jpg,200,60,e,124,20,156,48
imagen_nueva498.jpg,200,60,c,8,16,38,50
imagen_nueva498.jpg,200,60,r,38,15,63,52
imagen_nueva498.jpg,200,60,p,64,13,95,60
imagen_nueva498.jpg,200,60,6,95,7,127,52
imagen_nueva498.jpg,200,60,6,128,2,162,50
imagen_nueva499.jpg,200,60,e,8,16,39,51
imagen_nueva499.jpg,200,60,f,39,7,62,50
imagen_nueva499.jpg,200,60,k,59,4,83,51
imagen_nueva499.jpg,200,60,y,83,17,114,57
imagen_nueva499.jpg,200,60,4,112,5,146,49
imagen_nueva5.png,200,60,n,11,15,42,48
imagen_nueva5.png,200,60,g,43,15,77,56
imagen_nueva5.png,200,60,6,79,7,111,48
imagen_nueva5.png,200,60,c,112,16,140,48
imagen_nueva5.png,200,60,b,142,6,174,49
imagen_nueva50.png,200,60,2,7,8,39,48
imagen_nueva50.png,200,60,d,40,4,71,46
imagen_nueva50.png,200,60,k,71,7,102,48
imagen_nueva50.png,200,60,w,102,16,139,47
imagen_nueva50.png,200,60,h,137,7,166,47
imagen_nueva500.jpg,200,60,n,11,16,42,55
imagen_nueva500.jpg,200,60,f,42,7,67,50
imagen_nueva500.jpg,200,60,x,65,16,98,53
imagen_nueva500.jpg,200,60,n,98,14,131,50
imagen_nueva500.jpg,200,60,n,131,11,166,53
imagen_nueva501.jpg,200,60,k,8,5,40,52
imagen_nueva501.jpg,200,60,2,38,7,67,55
imagen_nueva501.jpg,200,60,d,68,4,100,53
imagen_nueva501.jpg,200,60,a,99,16,127,51
imagen_nueva501.jpg,200,60,b,127,5,160,49
imagen_nueva502.jpg,200,60,w,9,16,50,48
imagen_nueva502.jpg,200,60,h,51,5,78,50
imagen_nueva502.jpg,200,60,d,78,3,110,51
imagen_nueva502.jpg,200,60,b,110,4,140,51
imagen_nueva502.jpg,200,60,y,137,12,168,59
imagen_nueva503.jpg,200,60,6,9,7,42,51
imagen_nueva503.jpg,200,60,n,43,16,75,51
imagen_nueva503.jpg,200,60,g,75,13,110,57
imagen_nueva503.jpg,200,60,m,111,13,161,52
imagen_nueva503.jpg,200,60,a,161,12,194,51
imagen_nueva504.jpg,200,60,r,6,15,33,51
imagen_nueva504.jpg,200,60,x,30,13,59,55
imagen_nueva504.jpg,200,60,h,58,6,87,53
imagen_nueva504.jpg,200,60,e,88,14,117,50
imagen_nueva504.jpg,200,60,d,117,4,151,50
imagen_nueva505.jpg,200,60,3,9,14,37,53
imagen_nueva505.jpg,200,60,8,38,13,65,54
imagen_nueva505.jpg,200,60,a,66,19,96,54
imagen_nueva505.jpg,200,60,g,95,18,127,60
imagen_nueva505.jpg,200,60,h,124,12,159,52
imagen_nueva506.jpg,200,60,y,7,14,43,57
imagen_nueva506.jpg,200,60,2,42,6,72,53
imagen_nueva506.jpg,200,60,y,72,14,106,59
imagen_nueva506.jpg,200,60,5,106,8,138,54
imagen_nueva506.jpg,200,60,k,138,4,174,53
imagen_nueva507.jpg,200,60,m,8,15,54,51
imagen_nueva507.jpg,200,60,k,56,5,86,54
imagen_nueva507.jpg,200,60,f,84,4,108,54
imagen_nueva507.jpg,200,60,a,102,17,131,54
imagen_nueva507.jpg,200,60,g,129,15,161,59
imagen_nueva509.jpg,200,60,3,7,8,38,53
imagen_nueva509.jpg,200,60,2,38,6,70,58
imagen_nueva509.jpg,200,60,8,71,3,101,50
imagen_nueva509.jpg,200,60,h,101,2,134,50
imagen_nueva509.jpg,200,60,a,133,11,161,52
imagen_nueva51.png,200,60,y,5,21,39,58
imagen_nueva51.png,200,60,k,39,13,65,47
imagen_nueva51.png,200,60,m,65,21,98,47
imagen_nueva51.png,200,60,y,96,21,126,56
imagen_nueva51.png,200,60,e,124,20,153,47
imagen_nueva510.jpg,200,60,r,9,15,34,52
imagen_nueva510.jpg,200,60,c,35,15,61,49
imagen_nueva510.jpg,200,60,w,61,14,105,52
imagen_nueva510.jpg,200,60,e,104,13,139,51
imagen_nueva510.jpg,200,60,2,138,7,170,49
imagen_nueva511.jpg,200,60,e,7,17,41,51
imagen_nueva511.jpg,200,60,8,42,8,74,51
imagen_nueva511.jpg,200,60,4,75,2,110,53
imagen_nueva511.jpg,200,60,m,110,12,161,51
imagen_nueva511.jpg,200,60,k,163,6,195,54
imagen_nueva512.jpg,200,60,5,8,8,38,49
imagen_nueva512.jpg,200,60,6,40,5,70,49
imagen_nueva512.jpg,200,60,r,70,14,94,47
imagen_nueva512.jpg,200,60,x,92,14,120,53
imagen_nueva512.jpg,200,60,4,120,5,150,48
imagen_nueva513.jpg,200,60,b,3,12,40,53
imagen_nueva513.jpg,200,60,6,39,6,65,54
imagen_nueva513.jpg,200,60,r,66,20,97,54
imagen_nueva513.jpg,200,60,x,96,17,126,51
imagen_nueva513.jpg,200,60,4,126,12,153,48
imagen_nueva514.jpg,200,60,8,5,7,41,51
imagen_nueva514.jpg,200,60,3,44,7,76,53
imagen_nueva514.jpg,200,60,7,78,1,108,58
imagen_nueva514.jpg,200,60,h,111,5,146,53
imagen_nueva514.jpg,200,60,7,145,3,177,53
imagen_nueva516.jpg,200,60,e,7,18,41,50
imagen_nueva516.jpg,200,60,n,41,15,77,53
imagen_nueva516.jpg,200,60,5,76,6,109,52
imagen_nueva516.jpg,200,60,g,109,15,144,57
imagen_nueva516.jpg,200,60,m,145,13,195,54
imagen_nueva517.jpg,200,60,2,7,9,43,50
imagen_nueva517.jpg,200,60,7,44,7,73,49
imagen_nueva517.jpg,200,60,3,75,4,107,54
imagen_nueva517.jpg,200,60,p,110,15,144,57
imagen_nueva517.jpg,200,60,d,143,6,178,53
imagen_nueva519.jpg,200,60,w,8,14,50,47
imagen_nueva519.jpg,200,60,2,49,7,78,51
imagen_nueva519.jpg,200,60,n,78,15,109,49
imagen_nueva519.jpg,200,60,2,109,7,139,52
imagen_nueva519.jpg,200,60,e,139,14,171,47
imagen_nueva52.png,200,60,a,7,16,38,48
imagen_nueva52.png,200,60,n,39,15,67,48
imagen_nueva52.png,200,60,2,67,8,99,48
imagen_nueva52.png,200,60,y,96,16,129,55
imagen_nueva52.png,200,60,8,128,8,159,47
imagen_nueva520.jpg,200,60,b,9,7,42,51
imagen_nueva520.jpg,200,60,g,43,13,77,59
imagen_nueva520.jpg,200,60,5,77,5,109,54
imagen_nueva520.jpg,200,60,h,111,5,145,55
imagen_nueva520.jpg,200,60,e,144,14,178,50
imagen_nueva521.jpg,200,60,a,8,16,38,56
imagen_nueva521.jpg,200,60,7,38,7,69,54
imagen_nueva521.jpg,200,60,c,69,16,96,53
imagen_nueva521.jpg,200,60,6,96,6,126,50
imagen_nueva521.jpg,200,60,2,125,2,158,55
imagen_nueva522.jpg,200,60,p,5,21,39,60
imagen_nueva522.jpg,200,60,7,40,13,65,50
imagen_nueva522.jpg,200,60,w,64,22,97,52
imagen_nueva522.jpg,200,60,f,99,12,125,53
imagen_nueva522.jpg,200,60,e,125,22,157,49
imagen_nueva523.jpg,200,60,k,8,7,38,48
imagen_nueva523.jpg,200,60,y,37,15,67,56
imagen_nueva523.jpg,200,60,2,66,7,95,52
imagen_nueva523.jpg,200,60,x,95,14,126,52
imagen_nueva523.jpg,200,60,r,125,11,150,48
imagen_nueva524.jpg,200,60,x,5,21,37,50
imagen_nueva524.jpg,200,60,m,37,22,68,52
imagen_nueva524.jpg,200,60,c,68,21,97,49
imagen_nueva524.jpg,200,60,g,96,19,125,60
imagen_nueva524.jpg,200,60,w,125,21,157,52
imagen_nueva525.jpg,200,60,e,8,21,38,49
imagen_nueva525.jpg,200,60,m,37,18,70,54
imagen_nueva525.jpg,200,60,f,69,13,96,51
imagen_nueva525.jpg,200,60,c,97,21,126,47
imagen_nueva525.jpg,200,60,d,126,15,160,49
imagen_nueva526.jpg,200,60,x,7,14,41,49
imagen_nueva526.jpg,200,60,2,41,8,73,53
imagen_nueva526.jpg,200,60,b,73,5,108,51
imagen_nueva526.jpg,200,60,2,107,8,141,52
